label,area,equivalent_diameter,eccentricity,solidity,perimeter,mean_intensity
298,589.0,27.384997568906428,0.41974577192791024,0.8700147710487445,101.49747468305833,0.79926026
299,66.0,9.166995688475081,0.7707545364504047,0.9295774647887324,29.899494936611667,0.8622894
300,78.0,9.965574970333758,0.9659584262837295,0.9512195121951219,39.65685424949238,0.8185149
301,262.0,18.26441241104166,0.9234534889776242,0.9290780141843972,70.62741699796952,0.82022923
302,244.0,17.625846048215095,0.6306911278339044,0.9384615384615385,60.14213562373095,0.79655516
303,629.0,28.299605538565682,0.6513037464518858,0.7813664596273292,122.94722215136417,0.81401956
304,32.0,6.383076486422923,0.991754202666308,0.8421052631578947,29.621320343559642,0.72878134
305,57.0,8.51907589177983,0.9338493024445852,0.890625,31.520815280171306,0.80041724
306,31.0,6.282549314314218,0.966513025698799,0.8611111111111112,23.86396103067893,0.82907915
307,242.0,17.55346033766304,0.6353998843638614,0.88,64.66295090390226,0.8008616
308,201.0,15.99753570059363,0.5181752411463431,0.9348837209302325,54.384776310850235,0.7842161
309,18.0,4.787307364817192,0.6625654585447002,0.9,13.65685424949238,0.6845205
310,48.0,7.817640190446719,0.9852815665963988,0.9795918367346939,35.242640687119284,0.7769904
311,189.0,15.512648837479231,0.9036629014416853,0.9264705882352942,58.72792206135786,0.7845464
312,1185.0,38.8431314457417,0.8417994871155591,0.8072207084468664,164.84062043356593,0.75178623
313,98.0,11.170383851240114,0.9505683652892435,0.9333333333333333,44.485281374238575,0.75615126
314,174.0,14.884343478431232,0.9957902933274645,0.8969072164948454,91.07106781186548,0.80985016
315,51.0,8.058239062071396,0.7926945965995386,0.8095238095238095,26.899494936611664,0.6749529
316,262.0,18.26441241104166,0.8465260246866265,0.9003436426116839,71.62741699796952,0.78618884
317,725.0,30.38253889873249,0.7898153795945285,0.8155230596175478,128.18986283848346,0.79458714
318,591.0,27.431452220735256,0.8182170372042298,0.9380952380952381,105.15432893255071,0.82800055
319,492.0,25.028660691489268,0.9671670132851915,0.8692579505300353,116.17766952966369,0.82464117
320,370.0,21.70480664627101,0.8213936807905118,0.8277404921700223,87.38477631085024,0.8042876
321,163.0,14.406180819073164,0.7639171507154662,0.7990196078431373,54.3492424049175,0.8410479
322,58.0,8.593479713983122,0.7476017934742544,0.8787878787878788,28.27817459305202,0.73705065
323,42.0,7.312732791431452,0.7997559051464147,0.8076923076923077,25.899494936611664,0.68398005
324,36.0,6.770275002573076,0.9729790682048683,0.8571428571428571,25.242640687119284,0.87131286
325,232.0,17.186959427966244,0.9883962737455421,0.9914529914529915,85.8284271247462,0.95747095
326,233.0,17.22396045987371,0.7792563848399283,0.8726591760299626,70.49137802864844,0.8309559
327,59.0,8.667244841319219,0.6734869605465329,0.855072463768116,30.727922061357855,0.6786046
328,121.0,12.412170838050638,0.9972023284654021,0.8642857142857143,84.48528137423857,0.8217358
329,239.0,17.44431859350499,0.9246630665661721,0.7177177177177178,80.14213562373095,0.8122563
330,66.0,9.166995688475081,0.9906849110621238,0.88,47.07106781186547,0.800698
331,106.0,11.617374563210365,0.996308885677768,0.8688524590163934,74.48528137423857,0.7755917
332,574.0,27.034043328329254,0.92864928847237,0.8644578313253012,119.14823227814081,0.78539085
333,67.0,9.23618154310838,0.9912285495648208,0.881578947368421,48.485281374238575,0.7495991
334,63.0,8.95623198216277,0.9904115952217176,0.875,45.071067811865476,0.81182903
335,15.0,4.370193722368317,0.7343887778710586,1.0,11.65685424949238,0.6680983
336,255.0,18.01877032173579,0.6973416922491538,0.9272727272727272,65.4558441227157,0.7367739
337,234.0,17.26088217525478,0.8659901423377557,0.9034749034749034,65.97056274847714,0.8374857
338,643.0,28.61281229213077,0.9459401411939651,0.7573616018845701,131.76955262170048,0.8079469
339,636.0,28.456639830653998,0.9163964034979355,0.9845201238390093,108.48528137423858,0.95078963
340,754.0,30.984231743425763,0.796844497242979,0.8849765258215962,118.22539674441617,0.8056639
341,1166.0,38.530472475187736,0.7732061990057003,0.8114126652748782,157.67514421272202,0.8351808
342,31.0,6.282549314314218,0.9908098754411044,0.8157894736842105,28.414213562373096,0.7611787
343,103.0,11.451797811161432,0.9962388916128104,0.8728813559322034,72.48528137423857,0.82830566
344,107.0,11.67204486311899,0.9963980731147882,0.856,73.86396103067892,0.8304477
345,211.0,16.39065416446578,0.4846569212064728,0.8978723404255319,58.17766952966369,0.7776975
346,69.0,9.373021315815206,0.9983476249366926,0.8214285714285714,66.82842712474618,0.8518491
347,59.0,8.667244841319219,0.9911289899646283,0.6704545454545454,46.86396103067893,0.8538425
348,517.0,25.65667251667837,0.2021191123052188,0.8867924528301887,98.62741699796952,0.80518806
349,69.0,9.373021315815206,0.998314174136576,0.8117647058823529,66.82842712474618,0.8297841
350,97.0,11.11324596323283,0.9861475830993484,0.8899082568807339,53.44974746830583,0.8445904
351,36.0,6.770275002573076,0.9933780475652366,0.8372093023255814,33.62132034355964,0.84879947
352,34.0,6.579524642479541,0.9927182329864894,0.8292682926829268,31.621320343559642,0.88329846
353,35.0,6.6755811781245455,0.9933700480557844,0.8333333333333334,32.82842712474619,0.8873971
354,52.0,8.136857890256438,0.9851874532721765,0.8524590163934426,35.03553390593274,0.84505534
355,16.0,4.51351666838205,0.8514055971008102,0.9411764705882353,12.207106781186548,0.9158461
356,218.0,16.66031874701878,0.9548705306699774,0.7676056338028169,80.76345596729058,0.8509894
357,854.0,32.97493853222215,0.6292249981002306,0.9017951425554382,130.1837661840736,0.8210169
358,892.0,33.70058862844632,0.6144363891898644,0.8643410852713178,140.5269119345812,0.81696683
359,121.0,12.412170838050638,0.9537576179195584,0.8344827586206897,52.72792206135786,0.839976
360,931.0,34.42943531556155,0.9670322659469229,0.8166666666666667,166.01219330881977,0.80437666
361,229.0,17.075475271404667,0.9501490673054926,0.9581589958158996,67.65685424949237,0.78852105
362,325.0,20.342144725641095,0.4629758643922303,0.9002770083102493,76.97056274847714,0.7290354
363,176.0,14.96964127403822,0.657098005047513,0.9723756906077348,49.071067811865476,0.76679415
364,115.0,12.100518486599809,0.6477313029575726,0.9663865546218487,39.071067811865476,0.8280646
365,640.0,28.54598585844434,0.9448339467645622,0.95952023988006,119.55634918610406,0.8534101
366,42.0,7.312732791431452,0.8634788775303444,0.9545454545454546,25.07106781186548,0.72127855
367,941.0,34.61384710770804,0.9367974349925439,0.9761410788381742,147.79898987322335,0.92874837
